Id,SalePrice
2734,126278.2843259057
2735,140265.0580251195
2736,139346.63061250685
2737,123533.1243871093
2738,129862.31884042858
2739,144776.18873056385
2740,138316.97420911558
2741,152480.953326613
2742,149428.12239805836
2743,163742.07547104056
2744,167669.10157070425
2745,140094.2718829064
2746,143603.56906419664
2747,153195.97332463664
2748,113293.0924440457
2749,128825.92381998096
2750,114563.63693487411
2751,135317.24110105832
2752,176150.70482339058
2753,158286.75818399244
2754,236247.223737274
2755,140786.15763434654
2756,91248.1431757269
2757,54737.05509148487
2758,80446.50724910428
2759,174640.80685600545
2760,132612.9182510352
2761,142420.1598085158
2762,135954.51384482073
2763,181316.27370452858
2764,137131.0309460805
2765,272682.39592690364
2766,132823.35656958423
2767,83153.7317621127
2768,129356.03040750153
2769,145049.98853323451
2770,136240.5862150908
2771,98250.84646316394
2772,99322.35420893275
2773,179092.80894489388
2774,159675.61062565428
2775,123614.88257653444
2776,141094.2661143476
2777,156135.29025869307
2778,112883.30884468359
2779,134798.37489602587
2780,100771.93384937066
2781,96461.52315029505
2782,95553.10336694172
2783,105432.979230906
2784,130994.84269779836
2785,137573.27889885256
2786,50569.37630146311
2787,123888.13845709592
2788,70410.53045486449
2789,167684.21358293542
2790,88793.73721326116
2791,115803.98622243488
2792,77702.76041788097
2793,163876.33885200208
2794,97484.35001656212
2795,121945.40093111401
2796,97671.9589943375
2797,251415.94599588276
2798,119220.5275263743
2799,133802.6609127858
2800,65318.27434715156
2801,116670.18629677477
2802,132455.58943150128
2803,186006.4178942494
2804,126062.49618313153
2805,106726.34321364132
2806,74243.91604821518
2807,259891.6473778031
2808,157562.50064988277
2809,134113.69284500263
2810,129600.62222968267
2811,164494.15691082878
2812,184750.84670380442
2813,152588.43000545388
2814,156090.34373745217
2815,110501.89988555727
2816,234279.79261248652
2817,154168.67444149742
2818,133886.35603867305
2819,162843.85277947722
2820,139789.73827427253
2821,98130.02418387574
2822,172847.8799034111
2823,340130.08123468526
2824,184074.39908617665
2825,148953.85841953196
2826,137382.6731593507
2827,132350.91504179462
2828,250092.3857265
2829,205217.17680181953
2830,228634.00120531215
2831,185867.8019713566
2832,259204.1875761837
2833,322025.3910960561
2834,238866.56904795047
2835,229490.31103796672
2836,197469.40425682702
2837,158148.70084917173
2838,150948.0482469369
2839,167675.95038993406
2840,212265.34160723258
2841,202787.7687398631
2842,225675.73661904968
2843,155328.475160279
2844,171114.6483019768
2845,126108.37043364416
2846,209010.25478780613
2847,218189.6329153597
2848,218037.43743517532
2849,197541.77248932922
2850,269232.5153374331
2851,209446.7258261058
2852,227519.84809082196
2853,230336.89810569244
2854,136599.9244960661
2855,205905.2687398631
2856,204069.9403162319
2857,192441.45379006688
2858,213711.18981541457
2859,77779.2279918252
2860,145389.1194276978
2861,130371.38516245852
2862,181456.73548828566
2863,154226.87463736662
2864,263319.2664340028
2865,144780.39452948107
2866,130656.16344514038
2867,95694.78543490775
2868,102290.81957259394
2869,95159.32475122386
2870,106751.3450497226
2871,63610.771885495255
2872,36168.00968201633
2873,80865.8750203209
2874,151662.05042395447
2875,128283.956457792
2876,157393.7154460908
2877,159104.86083445957
2878,162657.72610472928
2879,151120.54151609025
2880,107862.0765102641
2881,146870.9803467306
2882,205376.16907419084
2883,213526.17671015678
2884,179701.0785196269
2885,184783.13444370186
2886,255262.90848864452
2887,110736.05620614164
2888,145216.40023319895
2889,31725.449360689614
2890,84500.1493011096
2891,159452.91165484267
2892,7553.803078163619
2893,73126.2017647508
2894,8426.674831276701
2895,351492.1951837545
2896,292381.62582356215
2897,225881.99124686865
2898,126181.33615167905
2899,204471.669779704
2900,160700.1105573656
2901,233536.5584193924
2902,171159.8057651171
2903,315913.10813576187
2904,358228.48763402045
2905,1.0380263207037623e+18
2906,190486.4811142993
2907,105833.06379356813
2908,110303.28300492851
2909,125815.19982993955
2910,72294.99874733968
2911,72480.56489960494
2912,147991.10607351037
2913,77297.75045039754
2914,69682.35477811028
2915,81319.2382266334
2916,81938.12545039754
2917,182322.054518733
2918,106605.11694661599
2919,222580.10397816278
